"CrossFit Big Dane Collective","+1 608-819-6544","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 608-819-6544","US","office","+16088196544"
"Facts Fitness Management & Consulting","+1 610-355-3236","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 610-355-3236","US","office","+16103553236"
"Leading Edge Martial Arts","+1 610-434-3343","1","10",,"UPDATE ME","+1 610-434-3343","US","office","+16104343343"
"Downingtown Rock Gym","+1 610-873-9620","1","10",,"UPDATE ME","+1 610-873-9620","US","office","+16108739620"
"Zoya Medspa","+1 612-260-7931","1","10",,"UPDATE ME","+1 612-260-7931","US","office","+16122607931"
"Love Day Spa Boutique","+1 613-205-0788","1","10",,"UPDATE ME","+1 613-205-0788","CA","office","+16132050788"
"Stronger Everyday Boot Camp","Georgie Vincent","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 613-574-3222","CA","office","+16135743222"
"Personal Level Fitness-Private Personal Training","+1 614-488-0004","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 614-488-0004","US","office","+16144880004"
"Club Exhilaration Wellness Center","+1 618-416-8286","1","10",,"UPDATE ME","+1 618-416-8286","US","office","+16184168286"
"Jones Aquatic Center","+1 620-340-6300","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 620-340-6300","US","office","+16203406300"
"Luxe Skin Med Spa","customercare@luxeskinmedspa.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 630-544-2050","US","office","+16305442050"
"SXS Fitness Inc.","+1 647-352-2348","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 647-352-2348","CA","office","+16473522348"
"Blu Ice Med Spa","bluicemedspa@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 651-330-8642","US","office","+16513308642"
"FXB-Stillwater","+1 651-342-1063","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 651-342-1063","US","office","+16513421063"
"Potential Plus and Revved Up Fitness","hadkins@teaysptcenter.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 304-757-7293","US","office","+13047577293"
"Stephan Baker MD FACS","+1 305-381-8837","1","10",,"UPDATE ME","+1 305-381-8837","US","office","+13053818837"
"Bellisima Magic Touch","+1 305-506-2223","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","1 - Possibly Qualified","+1 305-506-2223","US","office","+13055062223"
"Dermalaser","info@dermalaser.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 305-629-9064","US","office","+13056299064"
"Makeover Aesthetics","+1 305-677-1634","1","10",,"UPDATE ME","+1 305-677-1634","US","office","+13056771634"
"Provocative Med Spa","provocativemedspa@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 305-863-1888","US","office","+13058631888"
"Enhance Medical Center","+1 310-271-5954","1","10",,"UPDATE ME","+1 310-271-5954","US","office","+13102715954"
"Jackie Tadych Fitness","tyler@paradisocrossfit.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 310-450-6870","US","office","+13104506870"
"Ozar Wellness House - Walker Ozar, D.C.","admin@ozarwellnesshouse.com","1","10",,"UPDATE ME","+1 310-659-9911","US","office","+13106599911"
"Crossfit Risk Retention Group, Inc.","+1 310-937-2007","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 310-937-2007","US","office","+13109372007"
"Coast Fitness - South Bay","owner@coast-fitness.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","1 - Possibly Qualified","+1 310-978-1800","US","office","+13109781800"
"Dr. Yates Lifestyle Med","info@dryateshairscience.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 312-261-0872","US","office","+13122610872"
"SOLUX Med Spa","+1 312-755-0088","1","10",,"UPDATE ME","+1 312-755-0088","US","office","+13127550088"
"Chicago Breast and Body","info@chicagoaesthetics.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 312-846-1529","US","office","+13128461529"
"305 Fitness - Chicago","info@305fitness.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 312-850-9744","US","office","+13128509744"
"Beauty at First Sight","info@beautyatfirstsight.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 312-872-7088","US","office","+13128727088"
"JC Top Performance Fitness Studio","+1 313-592-0939","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 313-592-0939","US","office","+13135920939"
"Swetman Gym","+1 315-312-2500","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 315-312-2500","US","office","+13153122500"
"L'Atelier de Beaute","kburke@latelierdebeaute.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 281-771-5569","US","office","+12817715569"
"Barry J. Cohen M.D.","+1 301-656-6398","1","10",,"UPDATE ME","+1 301-656-6398","US","office","+13016566398"
"Woodhouse Spa - Streets at SouthGlenn","+1 303-955-0911","1","10",,"UPDATE ME","+1 303-955-0911","US","office","+13039550911"
"Anta's Fitness","Julio Anta","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 305-599-3649","US","other","+13055993649"
"Anta's Fitness","fitdef@aol.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 305-599-3649","US","other","+13055993649"
"Perfection Surgery","jane@mail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 305-600-6083","US","office","+13056006083"
"Skin Care by Pevonia","info@skincarebypevonia.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 305-662-2083","US","office","+13056622083"
"Biotech Cosmetic Surgery and Medical Spa","+1 305-692-9154","1","10",,"UPDATE ME","+1 305-692-9154","US","office","+13056929154"
"Lip Blush FL","+1 305-698-4000","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 305-698-4000","US","office","+13056984000"
"LCSD1 Storey Gym","marguerite.herman@laramie1.org","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","3 - Ideal Client","+1 307-771-2100","US","office","+13077712100"
"Valley County Health System Hospital","+1 308-728-4200","1","10",,"UPDATE ME","+1 308-728-4200","US","office","+13087284200"
"Elev8tion BJJ","+1 310-784-1817","1","10",,"UPDATE ME","+1 310-784-1817","US","office","+13107841817"
"Lakeshore Plastic Surgery","info@michaelhorncenter.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 312-202-9000","US","office","+13122029000"
"Dr. Yates Lifestyle Med","+1 312-261-0872","1","10",,"UPDATE ME","+1 312-261-0872","US","office","+13122610872"
"The Fitz","+1 312-643-1333","1","10",,"UPDATE ME","+1 312-643-1333","US","office","+13126431333"
"Defined Counseling & Medspa","+1 312-722-6977","1","10",,"UPDATE ME","+1 312-722-6977","US","office","+13127226977"
"Solux Med Spa","info@soluxmedspa.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 312-755-0088","US","office","+13127550088"
"Hubbard Street Dance Chicago","+1 312-850-9744","1","10",,"UPDATE ME","+1 312-850-9744","US","office","+13128509744"
"Cadella Aesthetics","info@cadellamedspa.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 312-915-0195","US","office","+13129150195"
"Tres Jolie Medical Spa and Wellness Center","+1 312-929-4508","1","10",,"UPDATE ME","+1 312-929-4508","US","office","+13129294508"
"Amici Med Spa","admin@amicimedspa.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 314-394-1867","US","office","+13143941867"
"meet me in st. louis","+1 314-968-9494","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 314-968-9494","US","office","+13149689494"
"West Side Gymnastics School","George Sabotka","1","10",,"UPDATE ME","+1 315-423-6598","US","office","+13154236598"
"NapTown Fitness","Jared Byczko","1","9","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 317-632-8820","US","other","+13176328820"
"NapTown Fitness","info@myriadfit.com","1","9","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 317-632-8820","US","other","+13176328820"
"Innovative Aesthetics Medical Spa and Laser Center","+1 319-365-7721","1","10",,"UPDATE ME","+1 319-365-7721","US","office","+13193657721"
"Cascades Medspa","+1 321-397-1212","1","10",,"UPDATE ME","+1 321-397-1212","US","office","+13213971212"
"LA.KO Boxing Club & Training Studio","+1 323-340-1469","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 323-340-1469","US","office","+13233401469"
"Power Sports Training","powersportstrainingla@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 323-897-5137","US","office","+13238975137"
"Coach Rod Fitness","+1 334-710-2498","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 334-710-2498","US","office","+13347102498"
"Revitalize Medical Clinic","info@revitalizemedicalclinic.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 334-737-6126","US","office","+13347376126"
"LemPossible Gymnastics & Cheer","+1 336-431-0763","1","10",,"UPDATE ME","+1 336-431-0763","US","office","+13364310763"
"Aqua Med Spa","+1 352-629-8154","1","10",,"1 - Possibly Qualified","+1 352-629-8154","US","office","+13526298154"
"Mcycle Studios | Indoor Cycling Studio","+1 385-270-5185","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 385-270-5185","US","office","+13852705185"
"Belle Vie OK","info@bellevieok.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 405-378-2226","US","office","+14053782226"
"Fit 406 Bootcamp","info@fit406bootcamp.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","3 - Ideal Client","+1 406-894-2034","US","office","+14068942034"
"Amplivive","+1 407-217-6308","1","10",,"UPDATE ME","+1 407-217-6308","US","office","+14072176308"
"Enchanted Med Spa","Erica Cruz","1","3",,"UPDATE ME","+1 407-250-4088","US","direct","+14072504088"
"Design Me Medical Spa","+1 407-395-9235","1","10",,"UPDATE ME","+1 407-395-9235","US","office","+14073959235"
"Nina Studio & Spa Orlando","+1 407-704-3608","1","10",,"UPDATE ME","+1 407-704-3608","US","office","+14077043608"
"Foundations at Maitland","+1 407-898-9804","1","10",,"UPDATE ME","+1 407-898-9804","US","office","+14078989804"
"Glo Face","info@helloeuna.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 410-266-8604","US","office","+14102668604"
"Pure Med Spa","webmaster@pure-medspa.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 410-553-9444","US","office","+14105539444"
"Faces MedSpa","info@facesmedspa.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 410-561-5040","US","office","+14105615040"
"Baltimore Built Strength & Conditioning","Anthony Moriss","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 410-866-1713","US","office","+14108661713"
"&Fitness","+1 410-891-0096","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 410-891-0096","US","office","+14108910096"
"SynergyFx","+1 410-964-9858","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 410-964-9858","US","office","+14109649858"
"ABTsolute Training Systems","+1 914-725-5414","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 914-725-5414","US","office","+19147255414"
"Tensile Strength","+1 916-548-2444","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 916-548-2444","US","office","+19165482444"
"Lincoln Family Taekwondo Academy","+1 916-645-7856","1","10",,"UPDATE ME","+1 916-645-7856","US","office","+19166457856"
"Skin Care Institute","info@skincareinstitute.net","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 918-494-8300","US","office","+19184948300"
"Keller’s Fit 24","+1 919-934-5151","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 919-934-5151","US","office","+19199345151"
"Student Recreation and Wellness Center","+1 920-424-1234","1","10",,"UPDATE ME","+1 920-424-1234","US","office","+19204241234"
"Show Low City Campus Gym","+1 928-532-4000","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 928-532-4000","US","office","+19285324000"
"SG Brazilian Jiu Jitsu","+1 937-470-9492","1","10",,"UPDATE ME","+1 937-470-9492","US","office","+19374709492"
"Sarasota IV Lounge","+1 941-388-0940","1","10",,"UPDATE ME","+1 941-388-0940","US","office","+19413880940"
"Newport Medical","+1 949-631-9009","1","10",,"UPDATE ME","+1 949-631-9009","US","office","+19496319009"
"The Aesthetic Centers Plastic Surgery Med-Spa","+1 949-644-2442","1","10",,"UPDATE ME","+1 949-644-2442","US","office","+19496442442"
"Andrew Smith, MD, FACS","+1 949-653-7000","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 949-653-7000","US","office","+19496537000"
"South Coast Plastic Surgery","+1 949-894-4772","1","10",,"UPDATE ME","+1 949-894-4772","US","office","+19498944772"
"United BJJ MMA Fitness Club","+1 951-683-9001","1","10",,"UPDATE ME","+1 951-683-9001","US","office","+19516839001"
"Training HAUS - Waconia","+1 952-456-7650","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 952-456-7650","US","office","+19524567650"
"DLuxe Med Spa and Wellness","dluxemedspawellness@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 954-251-1130","US","office","+19542511130"
"MG Medical Facility","maria@mgmedicalfacility.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 954-432-8856","US","office","+19544328856"
"Jane DO - Jersey City Studio","brianne@janedo.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 201-938-1000 ext. 1","US","office","+12019381000x1"
"Trinity Massage & Spa","+1 501-904-5196","1","10",,"UPDATE ME","+1 501-904-5196","US","office","+15019045196"
"Bend and Zen Hot Yoga","+1 502-384-9222","1","10",,"UPDATE ME","+1 502-384-9222","US","office","+15023849222"
"Kanani Pearl","info@kananipearl.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 503-242-5500","US","office","+15032425500"
"Elk Rock Wellness","elkrockwellness@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 503-303-4078","US","office","+15033034078"
"The Athletic Edge","theathleticedge@comcast.net","1","6","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 503-361-2344","US","office","+15033612344"
"Bfit Gyms-Bfit Keizer/Salem","+1 503-390-1065","1","6","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 503-390-1065","US","office","+15033901065"
"Prime Fitness Rx CBD","info@primefitnessrx.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","1 - Possibly Qualified","+1 504-267-0562","US","office","+15042670562"
"Earn Dat Body Fit Campus","Britt Flippen","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 504-766-0469","US","office","+15047660469"
"Salire Fitness  Wellness","+1 504-821-4896","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 504-821-4896","US","office","+15048214896"
"Le Reve Skincare","lereveskincare@aol.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 505-312-8442","US","office","+15053128442"
"Soar Wellness","info@soarwellness.net","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 505-398-9430","US","office","+15053989430"
"La Vida Aesthetics & Wellness","+1 505-508-3557","1","10",,"UPDATE ME","+1 505-508-3557","US","office","+15055083557"
"Duke City Primary Care","info@dukecityprimarycare.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 505-565-0070","US","office","+15055650070"
"Seamless Skin MD","contact@seamlessskinmd.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 505-772-0185","US","office","+15057720185"
"Garden Gate Spa","spagirl@nmagelessliving.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 505-865-4818","US","office","+15058654818"
"Rio Rancho Beauty and Wellness","+1 505-891-4510","1","10",,"UPDATE ME","+1 505-891-4510","US","office","+15058914510"
"Ageless Esthetics Med Spa MN","agelessestheticsmedspa@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 507-206-6217","US","office","+15072066217"
"Posh Facial Esthetics & Med Spa","+1 507-208-4237","1","10",,"UPDATE ME","+1 507-208-4237","US","office","+15072084237"
"SB Health & Beauty Spa","+1 813-259-3606","1","10",,"UPDATE ME","+1 813-259-3606","US","office","+18132593606"
"Pommier Med Spa","+1 813-343-2860","1","10",,"UPDATE ME","+1 813-343-2860","US","office","+18133432860"
"U South Tampa","+1 813-348-3700","1","10",,"UPDATE ME","+1 813-348-3700","US","office","+18133483700"
"HALO salt. skin. spa.","+1 813-450-1939","1","10",,"UPDATE ME","+1 813-450-1939","US","office","+18134501939"
"ZONE Fitness Clubs","Tim Forrest","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 813-515-4181","US","other","+18135154181"
"ZONE Fitness Clubs","info@zonefitnessclub.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 813-515-4181","US","other","+18135154181"
"Bella Mia Medical Aesthetics and Laser Institute","+1 813-669-3409","1","10",,"UPDATE ME","+1 813-669-3409","US","office","+18136693409"
"The Grand Beauty Spa","+1 813-874-7674","1","10",,"UPDATE ME","+1 813-874-7674","US","office","+18138747674"
"CrossFit Meadville","+1 814-337-8715","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 814-337-8715","US","office","+18143378715"
"Orchid Aesthetics KC","info@orchidaestheticskc.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 816-325-3132","US","office","+18163253132"
"Karma Beauty and Wellness","contact@karmabeautyandwellness.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 816-434-5108","US","office","+18164345108"
"Bella Derma KC","info@belladermakc.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 816-552-5400","US","office","+18165525400"
"Gorgeous KC","info@georgouskc.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 816-946-8484","US","office","+18169468484"
"Dillard's: Shops At Fallen Timbers","+1 817-831-5482","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 817-831-5482","US","office","+18178315482"
"At-The Core Cryotherapy Wellness Center","Mel Ingram","1","10",,"UPDATE ME","+1 817-849-2117","US","office","+18178492117"
"US Cryotherapy Studio City, CA","Patty Reid","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 818-358-4870","US","office","+18183584870"
"US Cryotherapy Studio City, CA","studiocity@uscryotherapy.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 818-358-4870","US","office","+18183584870"
"LPC Fitness & Aquatics","+1 828-209-6900","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 828-209-6900","US","office","+18282096900"
"Vitality Anti-Aging Center & Medical Spa","+1 828-322-1498","1","10",,"UPDATE ME","+1 828-322-1498","US","office","+18283221498"
"Shear Shakti","+1 828-865-7425","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 828-865-7425","US","office","+18288657425"
"The Amazing 12 Charleston","+1 843-225-6622","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 843-225-6622","US","office","+18432256622"
"Total Wellness Medical Care","+1 843-261-8911","1","10",,"UPDATE ME","+1 843-261-8911","US","office","+18432618911"
"Reebok CrossFit Coastal Carolina","whitney@crossfitcoastalcarolina.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 843-686-9348","US","office","+18436869348"
"Essence Skin Clinic","+1 507-285-5505","1","10",,"UPDATE ME","+1 507-285-5505","US","office","+15072855505"
"CrossFit MEF","Shawn Sweeney","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 508-471-4154","US","office","+15084714154"
"U-District PT","+1 509-458-7686","1","6","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 509-458-7686","US","office","+15094587686"
"The Peak of Fremont","+1 510-651-2500","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 510-651-2500","US","office","+15106512500"
"Club LaCit","+1 514-288-8221","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 514-288-8221","CA","office","+15142888221"
"Farrells eXtreme Bodyshaping - Altoona","+1 515-967-4345","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 515-967-4345","US","office","+15159674345"
